"REF_DATE","GEO","DGUID","Class of electricity producer","Type of electricity generation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-02","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","15766","","","","0"
"2012-02","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","","..","","","0"
"2012-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","880823","","","","0"
"2012-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","95109","","","","0"
"2012-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","672048","","","","0"
"2012-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","74760","","","","0"
"2012-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","1765","","","","0"
"2012-03","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","37141","","","","0"
"2012-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","860683","","","","0"
"2012-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","91460","","","","0"
"2012-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","655557","","","","0"
"2012-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","74760","","","","0"
"2012-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","1765","","","","0"
"2012-03","Nova Scotia","2016A000212","Electricity producers, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v44174731","4.2.8","37141","","","","0"
"2012-03","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","20140","","","","0"
"2012-03","Nova Scotia","2016A000212","Electricity producers, industries","Hydraulic turbine","Megawatt hours","210","units","0","v44174733","4.3.2","3649","","","","0"
"2012-03","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","16491","","","","0"
"2012-03","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","","..","","","0"
"2012-04","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","799359","","","","0"
"2012-04","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","74472","","","","0"
"2012-04","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","621754","","","","0"
"2012-04","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","64657","","","","0"
"2012-04","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","1862","","","","0"
"2012-04","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","36614","","","","0"
"2012-04","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","778787","","","","0"
"2012-04","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","71054","","","","0"
"2012-04","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","604600","","","","0"
"2012-04","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","64657","","","","0"
"2012-04","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","1862","","","","0"
"2012-04","Nova Scotia","2016A000212","Electricity producers, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v44174731","4.2.8","36614","","","","0"
"2012-04","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","20572","","","","0"
"2012-04","Nova Scotia","2016A000212","Electricity producers, industries","Hydraulic turbine","Megawatt hours","210","units","0","v44174733","4.3.2","3418","","","","0"
"2012-04","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","17154","","","","0"
"2012-04","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","","..","","","0"
"2012-05","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","736332","","","","0"
"2012-05","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","69140","","","","0"
"2012-05","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","569692","","","","0"
"2012-05","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","62159","","","","0"
"2012-05","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","2395","","","","0"
"2012-05","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","32946","","","","0"
"2012-05","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","716475","","","","0"
"2012-05","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","65611","","","","0"
"2012-05","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","553364","","","","0"
"2012-05","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","62159","","","","0"
"2012-05","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","2395","","","","0"
"2012-05","Nova Scotia","2016A000212","Electricity producers, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v44174731","4.2.8","32946","","","","0"
"2012-05","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","19857","","","","0"
"2012-05","Nova Scotia","2016A000212","Electricity producers, industries","Hydraulic turbine","Megawatt hours","210","units","0","v44174733","4.3.2","3529","","","","0"
"2012-05","Nova Scotia","2016A000212","Electricity producers, industries","Conventional steam turbine","Megawatt hours","210","units","0","v44174734","4.3.3","16328","","","","0"
"2012-05","Nova Scotia","2016A000212","Electricity producers, industries","Wind power turbine","Megawatt hours","210","units","0","v62460553","4.3.8","","..","","","0"
"2012-06","Nova Scotia","2016A000212","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units","0","v44174720","4.1.1","695703","","","","0"
"2012-06","Nova Scotia","2016A000212","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units","0","v44174721","4.1.2","57846","","","","0"
"2012-06","Nova Scotia","2016A000212","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units","0","v44174722","4.1.3","563743","","","","0"
"2012-06","Nova Scotia","2016A000212","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units","0","v44174723","4.1.6","41713","","","","0"
"2012-06","Nova Scotia","2016A000212","Total all classes of electricity producer","Tidal power turbine","Megawatt hours","210","units","0","v44174724","4.1.7","2891","","","","0"
"2012-06","Nova Scotia","2016A000212","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units","0","v44174725","4.1.8","29510","","","","0"
"2012-06","Nova Scotia","2016A000212","Electricity producers, electric utilities","Total all types of electricity generation","Megawatt hours","210","units","0","v44174726","4.2.1","677270","","","","0"
"2012-06","Nova Scotia","2016A000212","Electricity producers, electric utilities","Hydraulic turbine","Megawatt hours","210","units","0","v44174727","4.2.2","54577","","","","0"
"2012-06","Nova Scotia","2016A000212","Electricity producers, electric utilities","Conventional steam turbine","Megawatt hours","210","units","0","v44174728","4.2.3","548579","","","","0"
"2012-06","Nova Scotia","2016A000212","Electricity producers, electric utilities","Combustion turbine","Megawatt hours","210","units","0","v44174729","4.2.6","41713","","","","0"
"2012-06","Nova Scotia","2016A000212","Electricity producers, electric utilities","Tidal power turbine","Megawatt hours","210","units","0","v44174730","4.2.7","2891","","","","0"
"2012-06","Nova Scotia","2016A000212","Electricity producers, electric utilities","Wind power turbine","Megawatt hours","210","units","0","v44174731","4.2.8","29510","","","","0"
"2012-06","Nova Scotia","2016A000212","Electricity producers, industries","Total all types of electricity generation","Megawatt hours","210","units","0","v44174732","4.3.1","18433","","","","0"
